UF,IBGE,Municipio,CNES,EAS,Peso_Muito_Baixo_Quantidade,Peso_Muito_Baixo_Porcentagem,Peso_Baixo_Quantidade,Peso_Baixo_Porcentagem,Peso_Adequado_Quantidade,Peso_Adequado_Porcentagem,Peso_Elevado_Quantidade,Peso_Elevado_Porcentagem,Total,Local,Ano,Faixa_Etaria,Magreza_Acentuada_Qtd,Magreza_Acentuada_Pct,Magreza_Qtd,Magreza_Pct,Eutrofia_Qtd,Eutrofia_Pct,Sobrepeso_Qtd,Sobrepeso_Pct,Obesidade_Qtd,Obesidade_Pct,Obesidade_Grave_Qtd,Obesidade_Grave_Pct
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,1.0,1.82,1.0,1.82,43.0,78.18,10.0,18.18,55.0,SP,2013,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,4.0,2.84,5.0,3.55,119.0,84.4,13.0,9.22,141.0,SP,2013,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,0.0,0.0,1.0,20.0,4.0,80.0,0.0,0.0,5.0,SP,2013,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,0.0,0.0,0.0,0.0,28.0,80.0,7.0,20.0,35.0,SP,2013,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5733022,UBS PSF DR CELESTINO DONATO,0.0,0.0,1.0,2.38,36.0,85.71,5.0,11.9,42.0,SP,2013,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3347087,UBS PSF DR DIRCEU FERREIRA PENTEADO,1.0,2.38,1.0,2.38,38.0,90.48,2.0,4.76,42.0,SP,2013,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,1.0,1.56,0.0,0.0,58.0,90.63,5.0,7.81,64.0,SP,2013,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2033186,UBS PSF DR GILSON GIOVANNI,0.0,0.0,1.0,1.43,61.0,87.14,8.0,11.43,70.0,SP,2013,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,0.0,0.0,0.0,0.0,87.0,87.0,13.0,13.0,100.0,SP,2013,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3355519,UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO,0.0,0.0,0.0,0.0,48.0,90.57,5.0,9.43,53.0,SP,2013,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,0.0,0.0,1.0,3.33,27.0,90.0,2.0,6.67,30.0,SP,2013,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2085097,UBS PSF PQUE MAE PRETA DR EDUARDO REIS,1.0,2.94,1.0,2.94,27.0,79.41,5.0,14.71,34.0,SP,2013,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,0.0,0.0,1.0,4.55,18.0,81.82,3.0,13.64,22.0,SP,2013,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2074494,UBS DR ANTONIO RAPHAEL MINERVINO SANTOMAURO,0.0,0.0,1.0,2.33,36.0,83.72,6.0,13.95,43.0,SP,2014,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2030462,UBS DR MARIO FITTIPALDI,1.0,1.28,2.0,2.56,70.0,89.74,5.0,6.41,78.0,SP,2014,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2071940,UBS DR NICOLINO MAZZIOTTI JARDIM CERVEZAO,2.0,2.02,2.0,2.02,79.0,79.8,16.0,16.16,99.0,SP,2014,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2060825,UBS DR SILVIO ARNALDO PIVA,0.0,0.0,2.0,2.94,59.0,86.76,7.0,10.29,68.0,SP,2014,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,0.0,0.0,1.0,1.56,53.0,82.81,10.0,15.63,64.0,SP,2014,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,2.0,2.41,1.0,1.2,74.0,89.16,6.0,7.23,83.0,SP,2014,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,0.0,0.0,0.0,0.0,7.0,87.5,1.0,12.5,8.0,SP,2014,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,0.0,0.0,0.0,0.0,28.0,93.33,2.0,6.67,30.0,SP,2014,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5733022,UBS PSF DR CELESTINO DONATO,0.0,0.0,4.0,9.3,34.0,79.07,5.0,11.63,43.0,SP,2014,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3347087,UBS PSF DR DIRCEU FERREIRA PENTEADO,0.0,0.0,0.0,0.0,46.0,88.46,6.0,11.54,52.0,SP,2014,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,2.0,2.67,2.0,2.67,64.0,85.33,7.0,9.33,75.0,SP,2014,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2033186,UBS PSF DR GILSON GIOVANNI,0.0,0.0,3.0,5.77,46.0,88.46,3.0,5.77,52.0,SP,2014,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,0.0,0.0,1.0,2.22,41.0,91.11,3.0,6.67,45.0,SP,2014,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3355519,UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO,1.0,4.55,1.0,4.55,17.0,77.27,3.0,13.64,22.0,SP,2014,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,1.0,3.7,1.0,3.7,24.0,88.89,1.0,3.7,27.0,SP,2014,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2085097,UBS PSF PQUE MAE PRETA DR EDUARDO REIS,0.0,0.0,1.0,2.94,30.0,88.24,3.0,8.82,34.0,SP,2014,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,0.0,0.0,0.0,0.0,19.0,95.0,1.0,5.0,20.0,SP,2014,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2074494,UBS DR ANTONIO RAPHAEL MINERVINO SANTOMAURO,1.0,2.86,2.0,5.71,28.0,80.0,4.0,11.43,35.0,SP,2015,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2030462,UBS DR MARIO FITTIPALDI,0.0,0.0,1.0,1.47,57.0,83.82,10.0,14.71,68.0,SP,2015,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2071940,UBS DR NICOLINO MAZZIOTTI JARDIM CERVEZAO,0.0,0.0,1.0,1.1,85.0,93.41,5.0,5.49,91.0,SP,2015,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2060825,UBS DR SILVIO ARNALDO PIVA,1.0,1.39,1.0,1.39,64.0,88.89,6.0,8.33,72.0,SP,2015,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,1.0,2.04,2.0,4.08,40.0,81.63,6.0,12.24,49.0,SP,2015,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,4.0,4.17,3.0,3.13,83.0,86.46,6.0,6.25,96.0,SP,2015,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,0.0,0.0,0.0,0.0,6.0,85.71,1.0,14.29,7.0,SP,2015,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,0.0,0.0,1.0,10.0,8.0,80.0,1.0,10.0,10.0,SP,2015,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5733022,UBS PSF DR CELESTINO DONATO,0.0,0.0,2.0,4.0,43.0,86.0,5.0,10.0,50.0,SP,2015,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3347087,UBS PSF DR DIRCEU FERREIRA PENTEADO,0.0,0.0,2.0,5.26,32.0,84.21,4.0,10.53,38.0,SP,2015,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,1.0,1.47,0.0,0.0,62.0,91.18,5.0,7.35,68.0,SP,2015,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2033186,UBS PSF DR GILSON GIOVANNI,1.0,1.3,0.0,0.0,66.0,85.71,10.0,12.99,77.0,SP,2015,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,1.0,2.0,0.0,0.0,43.0,86.0,6.0,12.0,50.0,SP,2015,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3355519,UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO,0.0,0.0,0.0,0.0,20.0,95.24,1.0,4.76,21.0,SP,2015,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,1.0,2.27,3.0,6.82,39.0,88.64,1.0,2.27,44.0,SP,2015,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2085097,UBS PSF PQUE MAE PRETA DR EDUARDO REIS,2.0,4.55,4.0,9.09,34.0,77.27,4.0,9.09,44.0,SP,2015,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2074494,UBS DR ANTONIO RAPHAEL MINERVINO SANTOMAURO,1.0,1.49,1.0,1.49,59.0,88.06,6.0,8.96,67.0,SP,2016,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2030462,UBS DR MARIO FITTIPALDI,3.0,5.66,1.0,1.89,46.0,86.79,3.0,5.66,53.0,SP,2016,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2071940,UBS DR NICOLINO MAZZIOTTI JARDIM CERVEZAO,0.0,0.0,2.0,3.13,53.0,82.81,9.0,14.06,64.0,SP,2016,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2060825,UBS DR SILVIO ARNALDO PIVA,1.0,3.13,0.0,0.0,26.0,81.25,5.0,15.63,32.0,SP,2016,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,0.0,0.0,0.0,0.0,27.0,77.14,8.0,22.86,35.0,SP,2016,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,6.0,5.45,5.0,4.55,99.0,90.0,0.0,0.0,110.0,SP,2016,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,0.0,0.0,0.0,0.0,8.0,100.0,0.0,0.0,8.0,SP,2016,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,0.0,0.0,1.0,3.33,26.0,86.67,3.0,10.0,30.0,SP,2016,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5733022,UBS PSF DR CELESTINO DONATO,0.0,0.0,1.0,1.82,47.0,85.45,7.0,12.73,55.0,SP,2016,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3347087,UBS PSF DR DIRCEU FERREIRA PENTEADO,0.0,0.0,2.0,7.41,24.0,88.89,1.0,3.7,27.0,SP,2016,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,0.0,0.0,1.0,2.08,45.0,93.75,2.0,4.17,48.0,SP,2016,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2033186,UBS PSF DR GILSON GIOVANNI,0.0,0.0,1.0,1.2,76.0,91.57,6.0,7.23,83.0,SP,2016,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,0.0,0.0,0.0,0.0,43.0,79.63,11.0,20.37,54.0,SP,2016,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3355519,UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO,0.0,0.0,0.0,0.0,29.0,87.88,4.0,12.12,33.0,SP,2016,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,0.0,0.0,0.0,0.0,31.0,96.88,1.0,3.13,32.0,SP,2016,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2085097,UBS PSF PQUE MAE PRETA DR EDUARDO REIS,1.0,2.78,1.0,2.78,30.0,83.33,4.0,11.11,36.0,SP,2016,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,0.0,0.0,1.0,5.56,15.0,83.33,2.0,11.11,18.0,SP,2016,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2074494,UBS DR ANTONIO RAPHAEL MINERVINO SANTOMAURO,1.0,1.19,1.0,1.19,74.0,88.1,8.0,9.52,84.0,SP,2017,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2030462,UBS DR MARIO FITTIPALDI,3.0,6.25,2.0,4.17,37.0,77.08,6.0,12.5,48.0,SP,2017,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2071940,UBS DR NICOLINO MAZZIOTTI JARDIM CERVEZAO,0.0,0.0,0.0,0.0,35.0,87.5,5.0,12.5,40.0,SP,2017,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2060825,UBS DR SILVIO ARNALDO PIVA,0.0,0.0,1.0,4.0,22.0,88.0,2.0,8.0,25.0,SP,2017,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,0.0,0.0,1.0,3.85,23.0,88.46,2.0,7.69,26.0,SP,2017,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,1.0,1.2,1.0,1.2,76.0,91.57,5.0,6.02,83.0,SP,2017,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,0.0,0.0,0.0,0.0,5.0,83.33,1.0,16.67,6.0,SP,2017,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,0.0,0.0,0.0,0.0,25.0,92.59,2.0,7.41,27.0,SP,2017,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5733022,UBS PSF DR CELESTINO DONATO,1.0,4.55,1.0,4.55,16.0,72.73,4.0,18.18,22.0,SP,2017,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3347087,UBS PSF DR DIRCEU FERREIRA PENTEADO,0.0,0.0,0.0,0.0,27.0,84.38,5.0,15.63,32.0,SP,2017,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,0.0,0.0,1.0,3.13,27.0,84.38,4.0,12.5,32.0,SP,2017,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2033186,UBS PSF DR GILSON GIOVANNI,0.0,0.0,1.0,1.82,48.0,87.27,6.0,10.91,55.0,SP,2017,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,0.0,0.0,0.0,0.0,31.0,93.94,2.0,6.06,33.0,SP,2017,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3355519,UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO,4.0,10.0,3.0,7.5,32.0,80.0,1.0,2.5,40.0,SP,2017,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,0.0,0.0,1.0,4.17,22.0,91.67,1.0,4.17,24.0,SP,2017,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2085097,UBS PSF PQUE MAE PRETA DR EDUARDO REIS,0.0,0.0,1.0,3.03,29.0,87.88,3.0,9.09,33.0,SP,2017,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,1.0,10.0,0.0,0.0,8.0,80.0,1.0,10.0,10.0,SP,2017,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2074494,UBS DR ANTONIO RAPHAEL MINERVINO SANTOMAURO,0.0,0.0,0.0,0.0,60.0,92.31,5.0,7.69,65.0,SP,2018,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2030462,UBS DR MARIO FITTIPALDI,0.0,0.0,1.0,4.35,21.0,91.3,1.0,4.35,23.0,SP,2018,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2071940,UBS DR NICOLINO MAZZIOTTI JARDIM CERVEZAO,0.0,0.0,0.0,0.0,28.0,87.5,4.0,12.5,32.0,SP,2018,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2060825,UBS DR SILVIO ARNALDO PIVA,0.0,0.0,0.0,0.0,18.0,90.0,2.0,10.0,20.0,SP,2018,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,0.0,0.0,1.0,2.7,33.0,89.19,3.0,8.11,37.0,SP,2018,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,0.0,0.0,0.0,0.0,59.0,90.77,6.0,9.23,65.0,SP,2018,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,0.0,0.0,0.0,0.0,3.0,75.0,1.0,25.0,4.0,SP,2018,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,0.0,0.0,0.0,0.0,22.0,84.62,4.0,15.38,26.0,SP,2018,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5733022,UBS PSF DR CELESTINO DONATO,0.0,0.0,0.0,0.0,15.0,93.75,1.0,6.25,16.0,SP,2018,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3347087,UBS PSF DR DIRCEU FERREIRA PENTEADO,0.0,0.0,0.0,0.0,35.0,87.5,5.0,12.5,40.0,SP,2018,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,1.0,1.56,1.0,1.56,57.0,89.06,5.0,7.81,64.0,SP,2018,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2033186,UBS PSF DR GILSON GIOVANNI,1.0,3.23,2.0,6.45,24.0,77.42,4.0,12.9,31.0,SP,2018,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,0.0,0.0,2.0,8.0,19.0,76.0,4.0,16.0,25.0,SP,2018,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3355519,UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO,0.0,0.0,2.0,9.09,16.0,72.73,4.0,18.18,22.0,SP,2018,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,0.0,0.0,0.0,0.0,20.0,95.24,1.0,4.76,21.0,SP,2018,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,0.0,0.0,1.0,12.5,6.0,75.0,1.0,12.5,8.0,SP,2018,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2085097,UBS PSF PQUE MAE PRETA DR EDUARDO REIS,0.0,0.0,0.0,0.0,19.0,86.36,3.0,13.64,22.0,SP,2018,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,SP,2018,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,SP,2018,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,0.0,0.0,0.0,0.0,8.0,88.89,1.0,11.11,9.0,SP,2018,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2074494,UBS DR ANTONIO RAPHAEL MINERVINO SANTOMAURO,0.0,0.0,1.0,3.57,27.0,96.43,0.0,0.0,28.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2030462,UBS DR MARIO FITTIPALDI,0.0,0.0,1.0,1.82,43.0,78.18,11.0,20.0,55.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2071940,UBS DR NICOLINO MAZZIOTTI JARDIM CERVEZAO,0.0,0.0,0.0,0.0,35.0,92.11,3.0,7.89,38.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2060825,UBS DR SILVIO ARNALDO PIVA,1.0,3.13,0.0,0.0,28.0,87.5,3.0,9.38,32.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,1.0,2.63,1.0,2.63,34.0,89.47,2.0,5.26,38.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,0.0,0.0,1.0,1.49,58.0,86.57,8.0,11.94,67.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,0.0,0.0,0.0,0.0,4.0,80.0,1.0,20.0,5.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,0.0,0.0,0.0,0.0,17.0,89.47,2.0,10.53,19.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5733022,UBS PSF DR CELESTINO DONATO,0.0,0.0,1.0,6.25,14.0,87.5,1.0,6.25,16.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3347087,UBS PSF DR DIRCEU FERREIRA PENTEADO,0.0,0.0,0.0,0.0,13.0,92.86,1.0,7.14,14.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,1.0,1.0,3.0,3.0,87.0,87.0,9.0,9.0,100.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2033186,UBS PSF DR GILSON GIOVANNI,0.0,0.0,2.0,8.7,20.0,86.96,1.0,4.35,23.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,0.0,0.0,0.0,0.0,14.0,77.78,4.0,22.22,18.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,3355519,UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO,0.0,0.0,0.0,0.0,17.0,100.0,0.0,0.0,17.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,0.0,0.0,0.0,0.0,20.0,90.91,2.0,9.09,22.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,0.0,0.0,1.0,11.11,8.0,88.89,0.0,0.0,9.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2085097,UBS PSF PQUE MAE PRETA DR EDUARDO REIS,0.0,0.0,0.0,0.0,11.0,100.0,0.0,0.0,11.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,3.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,0.0,0.0,0.0,0.0,11.0,91.67,1.0,8.33,12.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,4.0,SP,2019,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2074494,UBS DR ANTONIO RAPHAEL MINERVINO SANTOMAURO,0.0,0.0,1.0,3.45,25.0,86.21,3.0,10.34,29.0,SP,2020,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2030462,UBS DR MARIO FITTIPALDI,2.0,1.74,0.0,0.0,87.0,75.65,26.0,22.61,115.0,SP,2020,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2071940,UBS DR NICOLINO MAZZIOTTI JARDIM CERVEZAO,0.0,0.0,1.0,16.67,5.0,83.33,0.0,0.0,6.0,SP,2020,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,0.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,5.0,SP,2020,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,0.0,0.0,1.0,7.14,7.0,50.0,6.0,42.86,14.0,SP,2020,6 a 10 anos,,,,,,,,,,,,
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,3.0,SP,2020,6 a 10 anos,,,,,,,,,,,,
